selected,left,right,elapsed,,,
a_Co_B,a_Co_B,a_Co_R,0.885,,,
c_Tr,c_Tr,c_An_B,1.034,,,
a_An_R,a_SpCo_G,a_An_R,2.235,,,
c_Co_B,c_Co_B,c_An_R,1.334,,,
a_CC,a_CC,a_An_R,2.035,,,
a_CC,a_CC,a_Co_R,3.421,,,
a_Co_B,a_SpCo_B,a_Co_B,1.067,,,
a_SpCo_B,a_SpCo_G,a_SpCo_B,2.636,,,
a_Co_B,a_Co_B,a_An_G,1.901,,,
c_Co_B,c_SpCo_G,c_Co_B,2.069,,,
c_SpCo_G,c_SpCo_G,c_SpCo_B,2.035,,,
a_Co_R,a_Co_R,a_An_G,1.634,,,
a_An_B,a_SpCo_B,a_An_B,3.169,,,
a_Co_B,a_Co_B,a_An_R,1.168,,,
c_SpCo_R,c_CC,c_SpCo_R,0.802,,,
a_An_R,a_Co_R,a_An_R,1.501,,,
a_Co_R,a_SpCo_B,a_Co_R,2.952,,,
c_Co_R,c_SpCo_B,c_Co_R,2.753,,,
a_Co_R,a_SpCo_G,a_Co_R,4.503,,,
a_Cool,a_Cool,a_Warm,3.953,,,
a_Co_R,a_Tr,a_Co_R,1.385,,,
c_Co_B,c_SpCo_B,c_Co_B,1.602,,,
a_Co_B,a_Tr,a_Co_B,1.785,,,
c_Co_B,c_Co_B,c_An_G,0.767,,,
a_SpCo_B,a_SpCo_B,a_An_G,2.252,,,
a_CC,a_CC,a_Co_G,3.319,,,
c_Co_R,c_SpCo_G,c_Co_R,1.485,,,
a_SpCo_R,a_SpCo_R,a_An_G,3.786,,,
a_An_R,a_An_G,a_An_R,1.401,,,
a_Tr,a_Tr,a_SpCo_G,2.87,,,
a_Tr,a_Tr,a_Co_G,1.335,,,
a_SpCo_G,a_SpCo_G,a_An_G,2.468,,,
c_An_R,c_CC,c_An_R,0.884,,,
c_Co_B,c_Co_B,c_An_B,0.651,,,
c_SpCo_G,c_CC,c_SpCo_G,0.834,,,
a_Tr,a_Tr,a_An_R,2.569,,,
a_An_B,a_SpCo_G,a_An_B,1.885,,,
a_CC,a_CC,a_SpCo_B,2.752,,,
c_SpCo_R,c_SpCo_R,c_An_G,0.85,,,
c_Co_R,c_Tr,c_Co_R,2.353,,,
a_An_B,a_CC,a_An_B,1.485,,,
c_Tr,c_Tr,c_SpCo_R,2.052,,,
a_SpCo_R,a_SpCo_R,a_An_R,2.702,,,
c_SpCo_R,c_SpCo_R,c_An_R,0.9,,,
c_An_G,c_CC,c_An_G,1.335,,,
c_Co_R,c_Co_R,c_An_R,2.252,,,
c_Co_R,c_Co_G,c_Co_R,1.267,,,
a_An_B,a_SpCo_R,a_An_B,2.452,,,
c_SpCo_G,c_SpCo_G,c_An_G,1.085,,,
a_SpCo_R,a_Tr,a_SpCo_R,2.369,,,
c_An_B,c_An_G,c_An_B,3.136,,,
c_SatH_B,c_SatL_B,c_SatH_B,2.619,,,
c_SpCo_B,c_SpCo_B,c_An_G,1.501,,,
a_An_B,a_Co_G,a_An_B,3.736,,,
c_An_B,c_An_B,c_An_R,1.935,,,
a_An_B,a_Co_R,a_An_B,2.119,,,
a_Co_R,a_Co_G,a_Co_R,4.437,,,
c_Co_G,c_Co_G,c_An_B,0.934,,,
c_Tr,c_Tr,c_Co_G,1.285,,,
a_Co_B,a_Co_G,a_Co_B,1.351,,,
a_An_B,a_An_B,a_An_R,2.585,,,
c_Co_R,c_SpCo_R,c_Co_R,1.652,,,
c_Co_G,c_SpCo_G,c_Co_G,1.734,,,
c_Co_B,c_Co_G,c_Co_B,1.802,,,
c_Co_B,c_Co_B,c_Co_R,2.435,,,
a_An_G,a_Co_G,a_An_G,1.453,,,
a_Co_R,a_SpCo_R,a_Co_R,1.751,,,
a_SpCo_B,a_SpCo_B,a_SpCo_R,4.187,,,
c_Co_G,c_SpCo_B,c_Co_G,2.151,,,
a_Tr,a_Tr,a_An_G,1.618,,,
c_Co_B,c_Tr,c_Co_B,1.651,,,
a_Co_B,a_SpCo_R,a_Co_B,1.752,,,
a_SatH_G,a_SatL_G,a_SatH_G,2.185,,,
c_SpCo_R,c_SpCo_B,c_SpCo_R,2.286,,,
a_SpCo_B,a_SpCo_B,a_An_R,4.687,,,
c_Warm,c_Cool,c_Warm,2.552,,,
c_SpCo_B,c_CC,c_SpCo_B,1.268,,,
